rowkey,cust_ind,ecif_cust_id,cust_nm,unify_credit_code,found_dt,survival_status,opscope,cert_capt_amt,cert_capt_ccy,org_capt_amt,org_capt_ccy,hold_type,corp_econ_type,four_commis_corp_scale,cert_province,cert_city,cert_district,busin_addr,mec_num,industry_cd,industry_big_cd,industry_mid_cd,industry_sml_cd,oprt_cust_ind,scient_corp_ind,soe_ind,poe_ind,cb_poe_ind,icpe_ind,gov_com_fin_ind,gov_com_chs_ind,gov_com_other_ind,ngo_ind,re_comp_ind,fl_ind,mainten_fund_ind,legal_rep_nm,legal_rep_cust_id,act_ctrl_psn_nm,act_ctrl_psn_cust_id,vol_manager_id,vol_manager_org_id,manu_manager_id,manu_manager_org_id,pyrl_sign_ind,rplymt_tax_sign_ind,itnst_sign_ind,corp_ebnkg_sign_ind,mb_sign_ind,snd_bl_sign_ind,snd_bl_cust_sign_ind,pyrl_sign_dt,corp_ebnkg_sign_dt,mb_sign_dt,snd_bl_sign_dt,agt_cnt_12m,agt_amt_12m,agt_num_12m,agt_vld_ind_12m,corp_ebnkg_trans_y_ind,corp_mb_trans_y_ind,pyst_cust_y_ind,swap_corp_cust_ind,cash_cst_ind,sk_cust_ind,forex_cust_y_ind,open_acct_dt,lvl1_cust_ind,bsc_dep_acct_ind,manu_settle_amt,manu_settle_amt_avg_cnt,zero_dep_cust_ind,genal_cust_ind,ptntl_cst_ind,val_cust_ind,mediun_cust_ind,key_cust_ind,exchg_c_bal,exchg_c_bal_yavg,c_exchg_cny_12m_yaug,exchg_cny_dmd_12m_yaug,crg_cst_ind,project_loan_cust_ind,green_loan_cust_ind,ph_loan_cust_ind,manufacture_indu_loan_cust_ind,bill_fin_cust_ind,supply_core_cust_ind,supply_chain_cust_ind,our_bank_credit_lmt,our_bank_credit_bal,our_bank_usd_lmt,our_bank_avl_lmt,exchg_c_loan_bal,exchg_c_loan_yavg,cny_c_loan_bal,amt_mid_i,eva,corp_report_dt,report_crdt_amt,report_crdt_bal,report_crdt_our_bank_amt,report_crdt_our_bank_bal,abnormity_cust_ind,risk_cust_ind,aml_high_lvl_cust_ind,wire_fraud_risk_ind,veason_cust_ind,sleep_cust_ind,loan_overdue_cust_ind,badloan_cust_ind,hhnw_tech_entp_ind,spldnctgdtin_sme_ind,spldnctgdtin_shpe_ind,st_tp_sme_ind,invt_tp_sme_ind,ctytechinvtdmtentp_ind,mecidyidvchpnentp_ind,latest_fnc_round,latest_round_fnc_amt,latest_round_fnc_cny,latest_round_fnc_inv,ipo_ind,starr_market_ind,chinext_ind,neeq_ind,debt_issu_corp_ind,ues_rplymt_tax_y_ind,SH_SCI_RNG,SCIENT_REVOKE_12M_IND,SCIENT_COUNTERFEIT_3Y_IND,SCIENT_DECLINE_LVL_3Y_IND,NO_SCI_TECH_ACHI_2Y_IND,SCI_TECH_RANK_TAIL_2Y_IND,RESE_DEV_PAT_LOW_2Y_IND,HIGH_VAL_PAT_RET_0_2Y_IND,PAT_LAW_BINVA_3Y_IND,CST_MGRP_ID,CST_MGRP_NM,SETL_ACTV_ACCT_IND,MRAQ_LOAN_CUST_IND,MANU_SETTLE_AMT_MON_NUM,PYRL_MON_NUM_12M,PYRL_AMT_M,CFM_CRG_PCT,NUM_PYRL_AMT_12M_AVG,LATEST_PYRL_DT,UNION_MEC_NUM,UES_RPLYMT_TAX_M_IND,CORP_EBNKG_M_IND,CORP_MB_M_IND,CUST_STATUS,IDYCMRC_CAN_IND,dt
MOCK_TAG_0835,MOCK_CUST_0835,MOCK_ECIF_0835,杭州颂润精密制造铭有限公司,91330108700008353M,20140820,存续,工业零部件、自动化设备的研发与制造,47800000.00000000,CNY,29158000.00000000,CNY,私人控股,私营有限责任公司,中型,330000,330100,330108,杭州市滨江区江陵路915号4幢116室,398,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,孙景航,MOCK_PERSON_0835,孙景航,MOCK_PERSON_0835,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,0,0,0,1,0,1,,,20220628,,20220702,0,0.00000000,0,0,1,0,0,0,0,0,0,20220627,1,1,2489958.00000000,5,0,1,0,0,1,0,34530720.00000000,27742442.12000000,26203432.21000000,25225116.81000000,1,0,0,0,1,0,0,0,17494800.00000000,4375449.48000000,4375449.48000000,13119350.52000000,4375449.48000000,3976487.29000000,4375449.48000000,0.00000000,0.00000000,20260917,44740800.00000000,22085349.48000000,17494800.00000000,4375449.48000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.39102564,0.00000000,,398,0,1,0,正常,0,20260917
MOCK_TAG_0836,MOCK_CUST_0836,MOCK_ECIF_0836,杭州颂森精密制造铭有限公司,91330108700008361G,20190324,存续,工业零部件、自动化设备的研发与制造,1600000.00000000,CNY,1072000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路916号5幢117室,50,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,李景航,MOCK_PERSON_0836,李景航,MOCK_PERSON_0836,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_05,MOCK_ORG_ZJ_HZ,0,0,0,1,1,0,,,20240819,20240821,,0,0.00000000,0,0,1,1,0,0,0,0,0,20240815,1,1,2515930.00000000,5,0,1,0,0,0,0,465120.78000000,333126.10000000,324747.50000000,304000.51000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,64000.00000000,16640.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,50,0,1,1,正常,0,20260917
MOCK_TAG_0837,MOCK_CUST_0837,MOCK_ECIF_0837,苏州颂远食品铭有限公司,9132057170000837X0,20171220,存续,食品加工、预包装食品销售,3300000.00000000,CNY,1485000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街917号6幢118室,18,C,14,149,1499,1,0,0,1,0,0,0,0,0,0,0,0,0,周景航,MOCK_PERSON_0837,周景航,MOCK_PERSON_0837,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_06,MOCK_ORG_JS_SZ,1,1,0,1,0,0,20251115,20220902,20220830,,,170,1202795.75000000,17,1,1,0,0,0,0,0,0,20220824,1,1,2352692.00000000,4,0,1,0,0,0,0,2179322.13000000,1127776.39000000,924677.87000000,743863.01000000,1,0,0,0,0,0,0,0,2138400.00000000,436233.60000000,436233.60000000,1702166.40000000,436233.60000000,452172.90000000,436233.60000000,0.00000000,0.00000000,20260917,2204400.00000000,443493.60000000,2138400.00000000,436233.60000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,10,114920.12000000,0.97005988,7075.26911765,20260905,18,0,1,0,正常,0,20260917
MOCK_TAG_0838,MOCK_CUST_0838,MOCK_ECIF_0838,杭州颂衡医疗科技铭有限公司,913301087000083888,20210216,存续,医疗器械研发、技术咨询及销售,4200000.00000000,CNY,3150000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路918号7幢119室,58,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,吴景航,MOCK_PERSON_0838,吴景航,MOCK_PERSON_0838,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_07,MOCK_ORG_ZJ_HZ,1,1,0,1,0,0,20260302,20240304,20240301,,,266,3038863.81000000,38,1,1,0,0,0,0,0,0,20240222,1,1,1530632.00000000,4,0,1,0,0,0,0,294000.63000000,294000.63000000,294000.63000000,294000.63000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,924000.00000000,341880.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,40–59,0,0,0,0,0,0,0,0,,,1,0,12,7,418000.91000000,0.00000000,11424.30003759,20260910,58,0,1,0,正常,0,20260917
MOCK_TAG_0839,MOCK_CUST_0839,MOCK_ECIF_0839,苏州颂昕医疗科技铭有限公司,91320571700008396T,20220224,存续,医疗器械研发、技术咨询及销售,2700000.00000000,CNY,1998000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街919号8幢120室,61,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,郑景航,MOCK_PERSON_0839,郑景航,MOCK_PERSON_0839,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_08,MOCK_ORG_JS_SZ,0,0,0,1,1,0,,,20240508,20240510,,0,0.00000000,0,0,1,1,0,0,0,0,0,20240506,1,1,2699022.00000000,5,0,1,0,0,0,0,2129762.04000000,923790.31000000,883289.20000000,783000.75000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,864000.00000000,328320.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,61,0,1,1,正常,0,20260917
MOCK_TAG_0840,MOCK_CUST_0840,MOCK_ECIF_0840,宁波颂途供应链铭有限公司,91330212700008409N,20120423,存续,仓储服务、国内货物运输代理,2400000.00000000,CNY,864000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路920号1幢101室,55,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,王景航,MOCK_PERSON_0840,王景航,MOCK_PERSON_0840,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_01,MOCK_ORG_ZJ_NB,0,1,0,1,1,0,,20230817,20230814,20230816,,0,0.00000000,0,0,1,1,0,0,0,0,0,20230812,1,1,2624964.00000000,5,0,1,0,0,0,0,4177920.74000000,1814106.96000000,1717805.13000000,1548508.45000000,1,0,0,0,0,0,0,0,439200.00000000,56656.80000000,56656.80000000,382543.20000000,56656.80000000,97096.98000000,56656.80000000,0.00000000,0.00000000,20260917,847200.00000000,191296.80000000,439200.00000000,56656.80000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.51841360,0.00000000,,55,0,1,1,正常,0,20260917
MOCK_TAG_0841,MOCK_CUST_0841,MOCK_ECIF_0841,上海澜川精密制造铭有限公司,91310115700008417F,20201101,存续,工业零部件、自动化设备的研发与制造,900000.00000000,CNY,873000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路921号2幢102室,25,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,陈景航,MOCK_PERSON_0841,赵泽博,MOCK_PERSON_0177,MOCK_ORG_SH_PD_02,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_02,MOCK_ORG_SH_PD,1,1,0,1,1,0,20251022,20250301,20250226,20250228,,231,2102735.89000000,21,1,1,1,0,1,0,0,0,20250219,1,1,2131070.00000000,4,0,1,0,0,0,0,144000.05000000,445080.05000000,317043.32000000,317043.32000000,1,0,0,0,1,0,0,0,765000.00000000,335070.00000000,335070.00000000,429930.00000000,335070.00000000,445814.93000000,335070.00000000,0.00000000,0.00000000,20260917,1170000.00000000,622620.00000000,765000.00000000,335070.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,189000.00000000,CNY,嘉禾产业投资02,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_06,产业集团06,1,0,12,11,208845.05000000,0.65384615,9102.75277056,20260910,25,0,1,1,正常,0,20260917
MOCK_TAG_0842,MOCK_CUST_0842,MOCK_ECIF_0842,宁波澜原精密制造铭有限公司,91330212700008425C,20100118,存续,工业零部件、自动化设备的研发与制造,1700000.00000000,CNY,1530000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路922号3幢103室,51,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,杨景航,MOCK_PERSON_0842,杨景航,MOCK_PERSON_0842,MOCK_ORG_ZJ_NB_03,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_03,MOCK_ORG_ZJ_NB,0,0,0,0,0,0,,,,,,0,0.00000000,0,0,0,0,0,0,0,0,0,20221211,1,1,1411024.00000000,3,0,1,0,0,0,0,1970640.48000000,1278609.54000000,1218886.32000000,1071000.26000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,527000.00000000,131750.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,0,0.00000000,0.00000000,0.00000000,,51,0,0,0,正常,0,20260917
MOCK_TAG_0843,MOCK_CUST_0843,MOCK_ECIF_0843,宁波澜辰精密制造铭有限公司,913302127000084337,20210204,存续,工业零部件、自动化设备的研发与制造,1300000.00000000,CNY,1105000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330200,330212,宁波市鄞州区首南东路923号4幢104室,17,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,王宁颖,MOCK_PERSON_0376,林思颖,MOCK_PERSON_0367,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,MOCK_ORG_ZJ_NB_04,MOCK_ORG_ZJ_NB,1,0,0,1,1,1,20251102,,20250612,20250614,20250616,130,1143680.57000000,13,1,1,1,0,0,0,0,0,20250611,1,1,2390980.00000000,5,0,1,0,0,0,0,624000.26000000,624000.26000000,624000.26000000,624000.26000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,221000.00000000,141440.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_59,产业集团59,1,0,12,10,0.00000000,0.00000000,8797.54284615,20260820,17,0,1,1,正常,0,20260917
MOCK_TAG_0844,MOCK_CUST_0844,MOCK_ECIF_0844,苏州澜宁精密制造铭有限公司,91320571700008441U,20101206,存续,工业零部件、自动化设备的研发与制造,500000.00000000,CNY,230000.00000000,CNY,私人控股,私营有限责任公司,小型,320000,320500,320571,苏州市工业园区星湖街924号5幢105室,35,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,徐景航,MOCK_PERSON_0844,徐景航,MOCK_PERSON_0844,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_05,MOCK_ORG_JS_SZ,1,0,0,1,1,1,20251109,,20220911,20220913,20220915,230,2084036.04000000,23,1,1,1,0,0,0,0,0,20220906,1,1,3145380.00000000,5,0,1,0,0,0,0,160000.86000000,160000.86000000,160000.86000000,160000.86000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,260000.00000000,111800.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,10,0.00000000,0.00000000,9061.02626087,20260825,35,0,1,1,正常,0,20260917
MOCK_TAG_0845,MOCK_CUST_0845,MOCK_ECIF_0845,杭州澜知商贸铭有限公司,9133010870000845XU,20101109,存续,日用百货、五金及电子产品批发,2000000.00000000,CNY,1600000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路925号6幢106室,54,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,朱景航,MOCK_PERSON_0845,朱景航,MOCK_PERSON_0845,MOCK_ORG_ZJ_HZ_06,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_06,MOCK_ORG_ZJ_HZ,1,0,0,1,1,1,20251005,,20250316,20250318,20250320,418,3519754.61000000,38,1,1,1,0,0,0,0,0,20250313,1,1,1703582.00000000,3,0,1,0,0,0,0,120000.15000000,512352.98000000,364963.77000000,364963.77000000,1,0,0,0,0,0,0,0,1314000.00000000,671454.00000000,671454.00000000,642546.00000000,671454.00000000,514473.96000000,671454.00000000,0.00000000,0.00000000,20260917,2914000.00000000,1599454.00000000,1314000.00000000,671454.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,0.00000000,0.45092656,8420.46557416,20260825,54,0,1,1,正常,0,20260917
MOCK_TAG_0846,MOCK_CUST_0846,MOCK_ECIF_0846,上海澜禾精密制造铭有限公司,913101147000084689,20200531,存续,工业零部件、自动化设备的研发与制造,32400000.00000000,CNY,21060000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310114,上海市嘉定区嘉罗公路926号7幢107室,163,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,胡景航,MOCK_PERSON_0846,何昕颖,MOCK_PERSON_0416,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,MOCK_ORG_SH_JD_07,MOCK_ORG_SH_JD,0,0,0,1,0,1,,,20230415,,20230419,0,0.00000000,0,0,1,0,0,0,0,0,0,20230408,1,1,2390582.00000000,4,0,1,0,0,1,0,30420360.38000000,14854577.73000000,14402767.75000000,13284000.17000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,19440000.00000000,3499200.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,24948000.00000000,CNY,嘉禾产业投资07,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_55,产业集团55,1,0,12,0,0.00000000,0.00000000,0.00000000,,163,0,1,0,正常,0,20260917
MOCK_TAG_0847,MOCK_CUST_0847,MOCK_ECIF_0847,上海澜润供应链铭有限公司,91310115700008476J,20130119,存续,仓储服务、国内货物运输代理,3200000.00000000,CNY,2656000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路927号8幢108室,41,G,58,582,5821,1,0,0,1,0,0,0,0,0,0,0,0,0,林景航,MOCK_PERSON_0847,林景航,MOCK_PERSON_0847,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_08,MOCK_ORG_SH_PD,1,0,0,1,0,0,20260508,,20221120,,,120,1017601.75000000,30,1,1,0,0,0,0,0,0,20221117,1,1,2077394.00000000,4,0,1,0,0,0,0,640640.16000000,591872.09000000,522867.82000000,516541.46000000,1,0,0,0,0,0,0,0,1280000.00000000,0.00000000,0.00000000,1280000.00000000,0.00000000,230990.77000000,0.00000000,0.00000000,0.00000000,20260917,3040000.00000000,228800.00000000,1280000.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,1888000.00000000,CNY,嘉禾产业投资08,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,4,0.00000000,0.42105263,8480.01458333,20260825,41,0,1,0,正常,0,20260917
MOCK_TAG_0848,MOCK_CUST_0848,MOCK_ECIF_0848,上海澜森医疗科技铭有限公司,913101127000084842,20140111,存续,医疗器械研发、技术咨询及销售,48900000.00000000,CNY,40098000.00000000,CNY,私人控股,私营有限责任公司,中型,310000,310100,310112,上海市闵行区联航路928号1幢109室,376,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,何景航,MOCK_PERSON_0848,何景航,MOCK_PERSON_0848,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_01,MOCK_ORG_SH_MH,1,0,0,0,1,0,20260124,,,20221107,,2584,29276722.49000000,323,1,0,1,0,0,0,0,0,20221031,1,1,2294302.00000000,4,0,1,0,0,1,0,84342721.52000000,29220440.02000000,27707450.55000000,23961000.43000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,20538000.00000000,12528180.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,20–39,0,0,0,0,0,0,0,0,,,1,0,12,8,3091110.04000000,0.00000000,11330.00096362,20260910,376,0,0,1,正常,0,20260917
MOCK_TAG_0849,MOCK_CUST_0849,MOCK_ECIF_0849,上海澜远精密制造铭有限公司,91310112700008492W,20220418,存续,工业零部件、自动化设备的研发与制造,1800000.00000000,CNY,558000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路929号2幢110室,81,C,34,348,3484,1,0,0,1,0,0,0,0,0,0,0,0,0,赵承航,MOCK_PERSON_0849,赵承航,MOCK_PERSON_0849,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_02,MOCK_ORG_SH_MH,1,1,0,1,0,0,20251025,20240105,20240102,,,858,7810144.51000000,78,1,1,0,0,0,0,0,0,20240101,1,1,2193384.00000000,3,0,1,0,0,0,0,2531341.41000000,1159661.03000000,1079786.08000000,882000.49000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,972000.00000000,155520.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,1,0,12,11,636480.45000000,0.00000000,9102.73252914,20260905,81,0,1,0,正常,0,20260917
MOCK_TAG_0850,MOCK_CUST_0850,MOCK_ECIF_0850,苏州澜衡商贸铭有限公司,91320571700008505R,20140724,存续,日用百货、五金及电子产品批发,11300000.00000000,CNY,9831000.00000000,CNY,私人控股,私营有限责任公司,中型,320000,320500,320571,苏州市工业园区星湖街930号3幢111室,340,F,51,513,5135,1,0,0,1,0,0,0,0,0,0,0,0,0,周正博,MOCK_PERSON_0293,赵泽博,MOCK_PERSON_0177,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,MOCK_ORG_JS_SZ_03,MOCK_ORG_JS_SZ,0,1,0,1,1,0,,20250725,20250722,20250724,,0,0.00000000,0,0,1,1,0,0,0,0,0,20250718,1,1,2122466.00000000,4,0,1,0,0,1,0,13556611.42000000,6087953.87000000,5734419.34000000,4859000.51000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,2147000.00000000,579690.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.00000000,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,MOCK_GROUP_06,产业集团06,1,0,12,0,0.00000000,0.00000000,0.00000000,,340,0,1,1,正常,0,20260917
MOCK_TAG_0851,MOCK_CUST_0851,MOCK_ECIF_0851,杭州澜昕信息科技铭有限公司,91330108700008513W,20080420,存续,软件开发、信息系统集成及技术咨询,2200000.00000000,CNY,814000.00000000,CNY,私人控股,私营有限责任公司,小型,330000,330100,330108,杭州市滨江区江陵路931号4幢112室,54,I,65,651,6513,1,1,0,1,0,0,0,0,0,0,0,0,0,孙承航,MOCK_PERSON_0851,陈瑞博,MOCK_PERSON_0105,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,MOCK_ORG_ZJ_HZ_04,MOCK_ORG_ZJ_HZ,0,1,0,1,1,0,,20250405,20250402,20250404,,0,0.00000000,0,0,1,1,0,1,0,0,0,20250326,1,1,1763822.00000000,4,0,1,0,0,0,0,792000.31000000,1066702.16000000,759842.63000000,759842.63000000,1,0,0,0,0,0,0,0,2244000.00000000,1178100.00000000,1178100.00000000,1065900.00000000,1178100.00000000,1068187.15000000,1178100.00000000,0.00000000,0.00000000,20260917,2376000.00000000,1234860.00000000,2244000.00000000,1178100.00000000,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_43,产业集团43,1,0,12,0,0.00000000,0.94444444,0.00000000,,54,0,1,1,正常,0,20260917
MOCK_TAG_0852,MOCK_CUST_0852,MOCK_ECIF_0852,上海澜途医疗科技铭有限公司,91310115700008521K,20160816,存续,医疗器械研发、技术咨询及销售,1900000.00000000,CNY,1064000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310115,上海市浦东新区金海路932号5幢113室,36,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,李承航,MOCK_PERSON_0852,林泽博,MOCK_PERSON_0191,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,MOCK_ORG_SH_PD_05,MOCK_ORG_SH_PD,1,0,0,1,1,0,20260522,,20220607,20220609,,96,1135202.31000000,24,1,1,1,0,0,0,0,0,20220603,1,1,1743578.00000000,4,0,1,0,0,0,0,164350.92000000,99001.51000000,97850.55000000,95000.53000000,0,0,0,0,0,0,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,20260917,304000.00000000,179360.00000000,0.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,0–19,0,0,0,0,0,0,0,0,MOCK_GROUP_41,产业集团41,1,0,12,4,308880.50000000,0.00000000,11825.02406250,20260905,36,0,1,1,正常,0,20260917
MOCK_TAG_0853,MOCK_CUST_0853,MOCK_ECIF_0853,上海屿川医疗科技铭有限公司,9131011270000853X0,20180926,存续,医疗器械研发、技术咨询及销售,4000000.00000000,CNY,3240000.00000000,CNY,私人控股,私营有限责任公司,小型,310000,310100,310112,上海市闵行区联航路933号6幢114室,73,C,35,358,3589,1,1,0,1,0,0,0,0,0,0,0,0,0,郑嘉颖,MOCK_PERSON_0455,陈文颖,MOCK_PERSON_0393,MOCK_ORG_SH_MH_06,MOCK_ORG_SH_MH,MOCK_ORG_SH_MH_06,MOCK_ORG_SH_MH,0,1,0,1,0,0,,20231013,20231010,,,0,0.00000000,0,0,1,0,0,0,0,0,0,20231006,1,1,1919934.00000000,4,0,1,0,0,0,0,5454000.08000000,2386218.50000000,2217580.31000000,2003257.02000000,1,0,0,0,0,0,0,0,1536000.00000000,0.00000000,0.00000000,1536000.00000000,0.00000000,285341.54000000,0.00000000,0.00000000,0.00000000,20260917,1776000.00000000,67200.00000000,1536000.00000000,0.00000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.00000000,,,0,0,0,0,0,0,60–79,0,0,0,0,0,0,0,0,MOCK_GROUP_54,产业集团54,1,0,12,0,0.00000000,0.86486486,0.00000000,,73,0,1,0,正常,0,20260917
